-11.871,58.257,129.64,6.43
-11.902,58.217,129.54,6.44
-11.934,58.177,129.43,6.45
-11.965,58.137,129.33,6.46
-11.997,58.097,129.23,6.47
-12.028,58.057,129.12,6.48
-12.06,58.017,129.02,6.49
-12.092,57.977,128.92,6.5
-12.123,57.937,128.81,6.51
-12.155,57.897,128.71,6.52
-12.186,57.857,128.6,6.53
-12.218,57.817,128.5,6.54
-12.249,57.777,128.4,6.55
-12.281,57.737,128.29,6.56
-12.312,57.697,128.19,6.57
-12.344,57.657,128.09,6.58
-12.375,57.617,127.98,6.59
-12.407,57.577,127.88,6.6
-12.438,57.537,127.77,6.61
-12.47,57.497,127.67,6.62
-12.501,57.457,127.57,6.63
-12.533,57.417,127.46,6.64
-12.565,57.376,127.36,6.65
-12.596,57.336,127.26,6.66
-12.628,57.296,127.15,6.67
-12.659,57.256,127.05,6.68
-12.691,57.216,126.95,6.69
-12.722,57.176,126.84,6.7
-12.754,57.136,126.74,6.71
-12.785,57.096,126.63,6.72
-12.817,57.056,126.53,6.73
-12.848,57.016,126.43,6.74
-12.88,56.976,126.32,6.75
-12.911,56.936,126.22,6.76
-12.943,56.896,126.12,6.77
-12.974,56.856,126.01,6.78
-13.006,56.816,125.91,6.79
-13.038,56.776,125.8,6.8
-13.038,56.776,125.8,6.8
-13.045,56.731,125.69,6.81
-13.052,56.686,125.58,6.82
-13.059,56.64,125.47,6.83
-13.067,56.595,125.36,6.84
-13.074,56.55,125.24,6.85
-13.081,56.504,125.13,6.86
-13.089,56.459,125.02,6.87
-13.096,56.414,124.91,6.88
-13.103,56.369,124.79,6.89
-13.11,56.323,124.68,6.9
-13.118,56.278,124.57,6.91
-13.125,56.233,124.46,6.92
-13.132,56.187,124.35,6.93
-13.14,56.142,124.23,6.94
-13.147,56.097,124.12,6.95
-13.154,56.052,124.01,6.96
-13.161,56.006,123.9,6.97
-13.169,55.961,123.78,6.98
-13.176,55.916,123.67,6.99
-13.183,55.871,123.56,7
-13.191,55.825,123.45,7.01
-13.198,55.78,123.34,7.02
-13.205,55.735,123.22,7.03
-13.212,55.689,123.11,7.04
-13.22,55.644,123,7.05
-13.227,55.599,122.89,7.06
-13.234,55.554,122.78,7.07
-13.242,55.508,122.66,7.08
-13.249,55.463,122.55,7.09
-13.256,55.418,122.44,7.1
-13.264,55.372,122.33,7.11
-13.271,55.327,122.21,7.12
-13.278,55.282,122.1,7.13
-13.285,55.237,121.99,7.14
-13.293,55.191,121.88,7.15
-13.3,55.146,121.77,7.16
-13.307,55.101,121.65,7.17
-13.315,55.056,121.54,7.18
-13.322,55.01,121.43,7.19
-13.329,54.965,121.32,7.2
-13.329,54.965,121.32,7.2
-13.316,54.917,121.2,7.21
